transaction_id,user_id,timestamp,amount,device_id,merchant_id,city,is_fraud,fraud_type,hour,is_odd_hour,is_new_device,is_new_merchant,amount_zscore,amount_vs_user_avg,seconds_since_last_txn,txns_last_1h,device_shared_users,rule_score,rule_reasons
T007345,U0154,2026-07-26 14:04:00,127.54,D0438,M008,Mumbai,1,velocity_burst,14,0,0,1,-0.6160751038916478,0.07031410142335986,0.0,3,1,10,rapid repeat transactions
T007346,U0154,2026-07-26 14:05:00,59.48,D0438,M042,Mumbai,1,velocity_burst,14,0,0,1,-0.6228389411399565,0.03417325130029454,60.0,4,1,0,
T007344,U0154,2026-07-26 14:06:00,10.23,D0438,M017,Mumbai,1,velocity_burst,14,0,0,0,-0.6233472134811464,0.00612392110171281,60.0,5,1,30,5 txns in last 1h (velocity)
T007347,U0154,2026-07-26 14:06:00,13.24,D0438,M058,Mumbai,1,velocity_burst,14,0,0,0,-0.6049168099905144,0.008253913309813059,0.0,6,1,40,6 txns in last 1h (velocity); rapid repeat transactions
T004506,U0155,2026-07-01 15:09:00,1568.5,D0283,M049,Pune,0,,15,0,1,1,0.0,1.0,1000000000.0,0,3,20,device shared by 3 users
T004514,U0155,2026-07-02 10:13:00,3615.35,D0146,M022,Pune,0,,10,0,1,1,0.0,1.0,68640.0,0,2,0,
T004531,U0155,2026-07-03 16:44:00,2610.05,D0146,M022,Pune,0,,16,0,0,0,0.0,1.0,109860.0,0,2,0,
T004524,U0155,2026-07-03 18:18:00,2994.21,D0283,M049,Pune,0,,18,0,0,0,0.4741643236265484,1.1525205605078894,5640.0,0,3,20,device shared by 3 users
T004504,U0155,2026-07-05 20:39:00,1804.59,D0283,M022,Pune,0,,20,0,0,0,-1.1998842942584174,0.6691032995884901,181260.0,0,3,20,device shared by 3 users
T004513,U0155,2026-07-06 06:00:00,1873.94,D0283,M022,Pune,0,,6,0,0,0,-0.8538042199849984,0.7440580650916571,33660.0,0,3,20,device shared by 3 users
T004529,U0155,2026-07-09 06:16:00,1219.27,D0146,M022,Pune,0,,6,0,0,0,-1.6329628867314865,0.5056889503689775,260160.0,0,2,0,
T004522,U0155,2026-07-10 15:28:00,664.95,D0283,M049,Pune,0,,15,0,0,0,-1.9845996805039507,0.29674083288268355,119520.0,0,3,20,device shared by 3 users
T004508,U0155,2026-07-13 11:34:00,2983.21,D0283,M036,Pune,0,,11,0,0,1,1.0352328514820388,1.4595978430690015,245160.0,0,3,20,device shared by 3 users
T004505,U0155,2026-07-14 10:05:00,3897.75,D0283,M004,Pune,0,,10,0,0,1,1.9331890848536188,1.8144006918186597,81060.0,0,3,20,device shared by 3 users
T004523,U0155,2026-07-14 15:00:00,2955.57,D0146,M049,Pune,0,,15,0,0,0,0.6284465710322736,1.2722076870119488,17700.0,0,2,0,
T004511,U0155,2026-07-14 16:11:00,3411.89,D0283,M022,Pune,0,,16,0,0,0,1.0560193327731175,1.4331626780765556,4260.0,0,3,20,device shared by 3 users
T004510,U0155,2026-07-16 12:24:00,2612.81,D0146,M039,Pune,0,,12,0,0,1,0.14958099227308683,1.059273062969394,159180.0,0,2,0,
T004528,U0155,2026-07-16 14:35:00,1704.53,D0146,M036,Pune,0,,14,0,0,0,-0.8227876136310805,0.6879060002333665,7860.0,0,2,0,
T004517,U0155,2026-07-19 06:29:00,2585.92,D0146,M049,Pune,0,,6,0,0,0,0.1761012236047798,1.0674082495560078,230040.0,0,2,0,
T004503,U0155,2026-07-19 16:22:00,2618.3,D0283,M036,Pune,0,,16,0,0,0,0.2060599674004255,1.0759388246368862,35580.0,0,3,20,device shared by 3 users
T004518,U0155,2026-07-21 11:45:00,2454.23,D0283,M036,Pune,0,,11,0,0,0,0.010555071533563732,1.0037534977249962,156180.0,0,3,20,device shared by 3 users
T004530,U0155,2026-07-25 15:33:00,4078.94,D0146,M039,Pune,0,,15,0,0,0,1.936325947813533,1.6678740401795145,359280.0,0,2,0,
T004512,U0155,2026-07-25 21:39:00,3726.68,D0283,M004,Pune,0,,21,0,0,0,1.3209850819915856,1.4693175905808116,21960.0,0,3,20,device shared by 3 users
T004526,U0155,2026-07-26 07:49:00,2707.96,D0283,M022,Pune,0,,7,0,0,0,0.11890972898554966,1.0419303573968552,36600.0,0,3,20,device shared by 3 users
T004527,U0155,2026-07-26 10:20:00,3954.01,D0283,M049,Pune,0,,10,0,0,0,1.5103160257118715,1.5181848631061912,9060.0,0,3,20,device shared by 3 users
T004520,U0155,2026-07-26 15:44:00,2590.01,D0146,M036,Pune,0,,15,0,0,0,-0.08570023392155167,0.9705144256111182,19440.0,0,2,0,
T004516,U0155,2026-07-26 18:27:00,2721.45,D0146,M036,Pune,0,,18,0,0,0,0.06278146194320355,1.0211354860274144,9780.0,0,2,0,
T004521,U0155,2026-07-27 13:41:00,3289.15,D0283,M049,Pune,0,,13,0,0,0,0.7082951751572091,1.233013365225362,69240.0,0,3,20,device shared by 3 users
T004525,U0155,2026-07-28 12:49:00,2106.22,D0146,M039,Pune,0,,12,0,0,0,-0.6765340290425345,0.7819728176070401,83280.0,0,2,0,
T004509,U0155,2026-07-29 08:33:00,2915.01,D0146,M039,Pune,0,,8,0,0,0,0.2855036849417356,1.0917723861666313,71040.0,0,2,0,
T004519,U0155,2026-07-29 14:15:00,2241.7,D0146,M036,Pune,0,,14,0,0,0,-0.5192889366202776,0.836641330638235,20520.0,0,2,0,
T004515,U0155,2026-07-29 20:46:00,1561.88,D0283,M036,Pune,0,,20,0,0,0,-1.324879965803252,0.5864690386109312,23460.0,0,3,20,device shared by 3 users
T004507,U0155,2026-07-30 19:50:00,1885.07,D0146,M039,Pune,0,,19,0,0,0,-0.8779724095297742,0.7184339100720183,83040.0,0,2,0,
T004532,U0155,2026-07-30 22:06:00,3476.6,D0146,M039,Pune,0,,22,0,0,0,1.048297226327587,1.337985206473763,8160.0,0,2,0,
T004544,U0156,2026-07-01 19:14:00,618.49,D0756,M028,Ahmedabad,0,,19,0,1,1,0.0,1.0,1000000000.0,0,1,0,
T004537,U0156,2026-07-04 16:48:00,403.64,D0756,M028,Ahmedabad,0,,16,0,0,0,0.0,1.0,250440.0,0,1,0,
T004540,U0156,2026-07-04 18:27:00,805.86,D0756,M029,Ahmedabad,0,,18,0,0,1,0.0,1.0,5940.0,0,1,0,
T004534,U0156,2026-07-05 11:13:00,476.13,D0756,M028,Ahmedabad,0,,11,0,0,0,-0.810547716102591,0.781399240507772,60360.0,0,1,0,
T004546,U0156,2026-07-05 11:40:00,495.37,D0155,M029,Ahmedabad,0,,11,0,1,0,-0.5252661350386023,0.8599725693801147,1620.0,1,1,0,
T004541,U0156,2026-07-13 20:14:00,363.11,D0155,M028,Ahmedabad,0,,20,0,0,0,-1.3947980804331406,0.6485288380231242,722040.0,0,1,0,
T004542,U0156,2026-07-14 15:23:00,389.17,D0155,M028,Ahmedabad,0,,15,0,0,0,-0.9306323477397375,0.7383228974799414,68940.0,0,1,0,
T004545,U0156,2026-07-18 08:59:00,350.14,D0756,M029,Ahmedabad,0,,8,0,0,0,-1.0811082293024539,0.6900728355635332,322560.0,0,1,0,
T004538,U0156,2026-07-19 13:34:00,502.41,D0756,M029,Ahmedabad,0,,13,0,0,0,0.10071976187982155,1.0300801381270606,102900.0,0,1,0,
T004543,U0156,2026-07-20 20:13:00,782.34,D0155,M049,Ahmedabad,0,,20,0,0,1,2.132082518961074,1.5986713012705613,110340.0,0,1,0,
T007450,U0156,2026-07-24 00:00:00,28.88,D0155,M048,Ahmedabad,1,velocity_burst,0,1,0,1,-3.1152713234550915,0.05568130539560854,272820.0,0,1,0,
T007451,U0156,2026-07-24 00:01:00,53.13,D0155,M008,Ahmedabad,1,velocity_burst,0,1,0,1,-2.0470944266249753,0.11205551079416311,60.0,1,1,0,
T007452,U0156,2026-07-24 00:04:00,80.44,D0155,M046,Ahmedabad,1,velocity_burst,0,1,0,1,-1.5679363017365007,0.183211322364366,180.0,2,1,0,
T007455,U0156,2026-07-24 00:05:00,142.6,D0155,M020,Ahmedabad,1,velocity_burst,0,1,0,1,-1.1220479592402237,0.34656232447915447,60.0,3,1,0,
T007453,U0156,2026-07-24 00:06:00,10.87,D0155,M040,Ahmedabad,1,velocity_burst,0,1,0,1,-1.5821130410122726,0.0277108586600618,60.0,4,1,0,
T007456,U0156,2026-07-24 00:06:00,81.55,D0155,M044,Ahmedabad,1,velocity_burst,0,1,0,1,-1.1340103432381208,0.22230480913779133,0.0,5,1,40,5 txns in last 1h (velocity); rapid repeat transactions
T007454,U0156,2026-07-24 00:08:00,33.2,D0155,M056,Ahmedabad,1,velocity_burst,0,1,0,1,-1.2473351253218392,0.09512672492903504,120.0,6,1,30,6 txns in last 1h (velocity)
T007458,U0156,2026-07-24 00:08:00,31.72,D0155,M005,Ahmedabad,1,velocity_burst,0,1,0,1,-1.164018515156796,0.09599578418360176,0.0,7,1,40,7 txns in last 1h (velocity); rapid repeat transactions
T007457,U0156,2026-07-24 00:14:00,18.58,D0155,M052,Ahmedabad,1,velocity_burst,0,1,0,1,-1.1417195850262962,0.05920287463101729,360.0,8,1,30,8 txns in last 1h (velocity)
T007459,U0156,2026-07-24 00:18:00,109.26,D0155,M016,Ahmedabad,1,velocity_burst,0,1,0,1,-0.7265030487863539,0.3662800840987641,240.0,9,1,30,9 txns in last 1h (velocity)
T007460,U0156,2026-07-24 00:20:00,69.65,D0155,M032,Ahmedabad,1,velocity_burst,0,1,0,1,-0.8531075193511416,0.24113320405570055,120.0,10,1,30,10 txns in last 1h (velocity)
T004547,U0156,2026-07-24 10:27:00,583.76,D0756,M028,Ahmedabad,0,,10,0,0,0,1.197218109020471,2.0967888624669353,36420.0,0,1,0,
T004533,U0156,2026-07-25 14:51:00,459.47,D0155,M049,Ahmedabad,0,,14,0,0,0,0.6500704085758271,1.5719857495632106,102240.0,0,1,0,
T004548,U0156,2026-07-25 20:57:00,466.3,D0155,M029,Ahmedabad,0,,20,0,0,0,0.6569282026893126,1.5566412179502729,21960.0,0,1,0,
T004535,U0156,2026-07-27 14:20:00,512.03,D0155,M049,Ahmedabad,0,,14,0,0,0,0.8197973010919899,1.6705550599581949,148980.0,0,1,0,
T004539,U0156,2026-07-27 17:42:00,761.52,D0756,M029,Ahmedabad,0,,17,0,0,0,1.794943014542057,2.419643870757731,12120.0,0,1,0,
T004536,U0156,2026-07-30 13:15:00,689.0,D0155,M029,Ahmedabad,0,,13,0,0,0,1.3799732183687452,2.075873554806271,243180.0,0,1,0,
T004561,U0157,2026-07-02 18:12:00,1384.28,D0427,M041,Bengaluru,0,,18,0,1,1,0.0,1.0,1000000000.0,0,2,0,
T004562,U0157,2026-07-04 13:10:00,1206.3,D0427,M026,Bengaluru,0,,13,0,0,1,0.0,1.0,154680.0,0,2,0,
T004560,U0157,2026-07-05 11:17:00,1336.49,D0427,M012,Bengaluru,0,,11,0,0,1,0.0,1.0,79620.0,0,2,0,
T004557,U0157,2026-07-06 07:48:00,1749.3,D0427,M041,Bengaluru,0,,7,0,0,0,5.8538894230915774,1.336339814668692,73860.0,0,2,15,amount z-score 5.9
T004564,U0157,2026-07-06 11:03:00,2552.18,D0427,M002,Bengaluru,0,,11,0,0,1,5.624237500382941,1.7984592253158553,11700.0,0,2,15,amount z-score 5.6
T004565,U0157,2026-07-07 09:27:00,1825.66,D0427,M002,Bengaluru,0,,9,0,0,0,0.3689448612245706,1.1093449021338238,80640.0,0,2,0,
T004549,U0157,2026-07-07 14:38:00,1091.18,D0427,M012,Bengaluru,0,,14,0,0,0,-1.2981639472920081,0.6511779638671693,18660.0,0,2,0,
T004573,U0157,2026-07-09 07:35:00,1138.65,D0427,M002,Bengaluru,0,,7,0,0,0,-0.9767524180288734,0.7151432112284988,147420.0,0,2,0,
T004568,U0157,2026-07-10 11:35:00,3256.99,D0427,M041,Bengaluru,0,,11,0,0,0,3.746237079850522,2.121119760521053,100800.0,0,2,15,amount z-score 3.7
T004572,U0157,2026-07-10 16:24:00,1632.91,D0427,M026,Bengaluru,0,,16,0,0,0,-0.13543597949657932,0.9456380942247237,17340.0,0,2,0,
T004566,U0157,2026-07-11 15:48:00,1407.44,D0427,M041,Bengaluru,0,,15,0,0,0,-0.4709557882003293,0.8195207385029172,84240.0,0,2,0,
T004578,U0157,2026-07-11 18:59:00,2117.27,D0427,M041,Bengaluru,0,,18,0,0,0,0.6753711732891075,1.2534036754112212,11460.0,0,2,0,
T004553,U0157,2026-07-13 08:47:00,1869.88,D0427,M018,Bengaluru,0,,8,0,0,1,0.23452182784540676,1.084059104675488,136080.0,0,2,0,
T004558,U0157,2026-07-13 09:15:00,1295.78,D0427,M002,Bengaluru,0,,9,0,0,0,-0.7396257171072166,0.7463995213820662,1680.0,1,2,0,
T004555,U0157,2026-07-14 10:32:00,2003.82,D0427,M012,Bengaluru,0,,10,0,0,0,0.511765393511155,1.175541215461181,91020.0,0,2,0,
T004556,U0157,2026-07-14 18:29:00,1567.04,D0427,M002,Bengaluru,0,,18,0,0,0,-0.2764266583439521,0.908670243514701,28620.0,0,2,0,
T004581,U0157,2026-07-15 16:40:00,1979.95,D0427,M018,Bengaluru,0,,16,0,0,0,0.47965845767124843,1.1546930447861234,79860.0,0,2,0,
T004563,U0157,2026-07-16 08:07:00,2877.01,D0427,M002,Bengaluru,0,,8,0,0,0,2.123108452496802,1.662722095702269,55620.0,0,2,0,
T004551,U0157,2026-07-16 10:13:00,2672.9,D0427,M041,Bengaluru,0,,10,0,0,0,1.497402218421515,1.4899048149868626,7560.0,0,2,0,
T004577,U0157,2026-07-17 00:49:00,1033.65,D0427,M026,Bengaluru,0,,0,1,0,0,-1.335322581487362,0.5616854894541197,52560.0,0,2,0,
T004579,U0157,2026-07-18 19:29:00,3042.01,D0427,M012,Bengaluru,0,,19,0,0,0,2.021443929429528,1.6900675237591671,153600.0,0,2,0,
T004571,U0157,2026-07-19 15:46:00,1117.82,D0427,M018,Bengaluru,0,,15,0,0,0,-1.1310216605900056,0.6012757455714335,73020.0,0,2,0,
T004582,U0157,2026-07-19 16:52:00,2805.29,D0427,M012,Bengaluru,0,,16,0,0,0,1.4876890290774514,1.5368194678086904,3960.0,0,2,0,
T004580,U0157,2026-07-20 16:11:00,1563.79,D0427,M002,Bengaluru,0,,16,0,0,0,-0.4510164839080857,0.8371505774802399,83940.0,0,2,0,
T004550,U0157,2026-07-20 22:34:00,1040.19,D0427,M002,Bengaluru,0,,22,0,0,0,-1.2293207561644328,0.5606537426917628,22980.0,0,2,0,
T004559,U0157,2026-07-22 17:52:00,1575.51,D0427,M012,Bengaluru,0,,17,0,0,0,-0.3694965288016275,0.8643771976249571,155880.0,0,2,0,
T004567,U0157,2026-07-24 13:14:00,522.4,D0427,M026,Bengaluru,0,,13,0,0,0,-1.9624531985349938,0.2881088696293612,156120.0,0,2,0,
T004574,U0157,2026-07-27 11:19:00,1671.19,D0427,M026,Bengaluru,0,,11,0,0,0,-0.13653950063486484,0.946637507491044,252300.0,0,2,0,
T004554,U0157,2026-07-27 15:00:00,1577.35,D0427,M041,Bengaluru,0,,15,0,0,0,-0.27249335314373724,0.8951883454108714,13260.0,0,2,0,
T004576,U0157,2026-07-28 19:51:00,2512.6,D0427,M012,Bengaluru,0,,19,0,0,0,1.1351599635811702,1.4311401735525986,103860.0,0,2,0,
T004552,U0157,2026-07-29 09:39:00,1220.77,D0427,M012,Bengaluru,0,,9,0,0,0,-0.8365869826115178,0.6854814328200934,49680.0,0,2,0,
T004570,U0157,2026-07-30 03:52:00,2313.1,D0427,M018,Bengaluru,0,,3,1,0,0,0.8261864750728695,1.312154604398422,65580.0,0,2,0,
T004569,U0157,2026-07-30 11:51:00,2475.83,D0427,M012,Bengaluru,0,,11,0,0,0,1.0502661505225859,1.3908986363491187,28740.0,0,2,0,
T004575,U0157,2026-07-30 12:31:00,2246.2,D0427,M018,Bengaluru,0,,12,0,0,0,0.671124277201853,1.247121929204901,2400.0,1,2,0,
T004590,U0158,2026-07-01 12:24:00,3787.3,D0070,M048,Delhi,0,,12,0,1,1,0.0,1.0,1000000000.0,0,1,0,
T004617,U0158,2026-07-02 16:42:00,2826.18,D0159,M011,Delhi,0,,16,0,1,1,0.0,1.0,101880.0,0,2,0,
T004599,U0158,2026-07-04 09:28:00,2606.61,D0159,M020,Delhi,0,,9,0,0,1,0.0,1.0,146760.0,0,2,0,
T004591,U0158,2026-07-05 10:30:00,1551.68,D0159,M022,Delhi,0,,10,0,0,1,-2.967829492957432,0.5048801040429497,90120.0,0,2,0,
T004605,U0158,2026-07-05 13:21:00,620.57,D0070,M015,Delhi,0,,13,0,0,1,-2.6082005704769426,0.23044309329648033,10260.0,0,1,0,
T004586,U0158,2026-07-06 11:28:00,2771.06,D0070,M019,Delhi,0,,11,0,0,1,0.45113825526482415,1.216194389731963,79620.0,0,1,0,
T004607,U0158,2026-07-06 15:57:00,3620.04,D0159,M019,Delhi,0,,15,0,0,0,1.2426769199989165,1.5335470290183655,16140.0,0,2,0,
T004595,U0158,2026-07-07 07:07:00,2786.74,D0159,M015,Delhi,0,,7,0,0,0,0.237535497465429,1.0969295025215309,54600.0,0,2,0,
T004589,U0158,2026-07-07 11:52:00,1665.95,D0159,M022,Delhi,0,,11,0,0,0,-0.9303105542950424,0.6479087686552442,17100.0,0,2,0,
T004597,U0158,2026-07-07 15:37:00,3092.38,D0159,M048,Delhi,0,,15,0,0,0,0.6472069627761476,1.2516305665030438,13500.0,0,2,0,
T004588,U0158,2026-07-09 09:15:00,20.0,D0159,M019,Delhi,0,,9,0,0,0,-2.701457380311571,0.007896240241571163,149880.0,0,2,0,
T004600,U0158,2026-07-09 11:38:00,3817.7,D0070,M011,Delhi,0,,11,0,0,0,1.3229576361690685,1.65669303567651,8580.0,0,1,0,
T004585,U0158,2026-07-09 12:19:00,3244.7,D0159,M048,Delhi,0,,12,0,0,0,0.6945054649702941,1.3349831871875089,2460.0,1,2,0,
T004606,U0158,2026-07-09 14:07:00,1204.17,D0070,M048,Delhi,0,,14,0,0,0,-1.123748623294521,0.4829919923174358,6480.0,0,1,0,
T004592,U0158,2026-07-10 10:20:00,3092.45,D0159,M048,Delhi,0,,10,0,0,0,0.5990670770937381,1.2879427918056063,72780.0,0,2,0,
T004608,U0158,2026-07-14 13:19:00,833.28,D0159,M011,Delhi,0,,13,0,0,0,-1.4304877644600735,0.34050779213127075,356340.0,0,2,0,
T004601,U0158,2026-07-14 14:46:00,1638.35,D0159,M022,Delhi,0,,14,0,0,0,-0.610230441977577,0.6982694296907204,5220.0,0,2,0,
T004615,U0158,2026-07-14 15:01:00,4442.69,D0070,M048,Delhi,0,,15,0,0,0,1.8791639233748982,1.9277016140016547,900.0,1,1,0,
T004614,U0158,2026-07-14 18:38:00,3137.44,D0159,M019,Delhi,0,,18,0,0,0,0.5904241093715319,1.2946245970011991,13020.0,0,2,0,
T004598,U0158,2026-07-15 10:34:00,2015.02,D0159,M022,Delhi,0,,10,0,0,0,-0.3754795772665028,0.8187759049473005,57360.0,0,2,0,
T004594,U0158,2026-07-15 12:56:00,1516.35,D0159,M022,Delhi,0,,12,0,0,0,-0.7939112708488887,0.6217822453575327,8520.0,0,2,0,
T004584,U0158,2026-07-15 13:00:00,1289.07,D0159,M048,Delhi,0,,13,0,0,0,-0.9609227291310783,0.5382802689146676,240.0,1,2,0,
T004610,U0158,2026-07-17 09:36:00,2871.21,D0070,M048,Delhi,0,,9,0,0,0,0.45894429182667007,1.2246403766180614,160560.0,0,1,0,
T004602,U0158,2026-07-18 19:04:00,1530.84,D0159,M019,Delhi,0,,19,0,0,0,-0.7419977692358419,0.6466246493656057,120480.0,0,2,0,
T004587,U0158,2026-07-19 18:42:00,78.15,D0159,M019,Delhi,0,,18,0,0,0,-2.0194869425585305,0.033503757815416195,85080.0,0,2,0,
T004613,U0158,2026-07-20 08:07:00,1175.47,D0070,M011,Delhi,0,,8,0,0,0,-0.9044610754036657,0.5242024024449361,48300.0,0,1,0,
T004611,U0158,2026-07-20 10:37:00,2424.79,D0159,M048,Delhi,0,,10,0,0,0,0.1901880983787943,1.101495577411202,9000.0,0,2,0,
T004603,U0158,2026-07-20 18:38:00,2880.84,D0070,M011,Delhi,0,,18,0,0,0,0.5818398188464342,1.303761854677272,28860.0,0,1,0,
T004609,U0158,2026-07-24 17:39:00,2145.48,D0070,M019,Delhi,0,,17,0,0,0,-0.07733066359165194,0.9605444613416945,342060.0,0,1,0,
T004596,U0158,2026-07-26 12:43:00,3707.75,D0070,M011,Delhi,0,,12,0,0,0,1.31900243974371,1.6622437962999541,155040.0,0,1,0,
T004618,U0158,2026-07-26 19:34:00,2959.53,D0070,M048,Delhi,0,,19,0,0,0,0.6001547716516161,1.29814841130024,24660.0,0,1,0,
T004612,U0158,2026-07-28 16:20:00,2539.63,D0159,M019,Delhi,0,,16,0,0,0,0.21228980388593047,1.103354565550001,161160.0,0,2,0,
T004583,U0158,2026-07-29 06:38:00,3284.56,D0070,M022,Delhi,0,,6,0,0,0,0.8837129775059267,1.4223989085155786,51480.0,0,1,0,
T004616,U0158,2026-07-29 14:24:00,213.56,D0070,M015,Delhi,0,,14,0,0,0,-1.9325408429402164,0.09131464696260017,27960.0,0,1,0,
T004593,U0158,2026-07-29 15:28:00,1933.48,D0159,M015,Delhi,0,,15,0,0,0,-0.300299168321539,0.8494251435120628,3840.0,0,2,0,
T004604,U0158,2026-07-29 16:42:00,1340.59,D0159,M048,Delhi,0,,16,0,0,0,-0.8219746601997003,0.5914987475489769,4440.0,0,2,0,
T004635,U0159,2026-07-02 17:58:00,2048.16,D0721,M004,Chennai,0,,17,0,1,1,0.0,1.0,1000000000.0,0,2,0,
T004640,U0159,2026-07-04 11:58:00,1718.39,D0721,M040,Chennai,0,,11,0,0,1,0.0,1.0,151200.0,0,2,0,
T004631,U0159,2026-07-04 18:43:00,6216.24,D0721,M004,Chennai,0,,18,0,0,0,0.0,1.0,24300.0,0,2,0,
T004636,U0159,2026-07-05 17:58:00,3255.21,D0721,M007,Chennai,0,,17,0,0,1,-0.03536212530213619,0.9782465620397965,83700.0,0,2,0,
T004633,U0159,2026-07-06 12:06:00,3447.0,D0721,M004,Chennai,0,,12,0,0,0,0.07755038762427714,1.0415470611749367,65280.0,0,2,0,
T004645,U0159,2026-07-09 10:16:00,3086.04,D0721,M052,Chennai,0,,10,0,0,1,-0.15815384558117743,0.9247947255244847,252600.0,0,2,0,
T004641,U0159,2026-07-11 15:13:00,4953.63,D0721,M006,Chennai,0,,15,0,0,1,1.1425274583221545,1.503298763796958,190620.0,0,2,0,
T004620,U0159,2026-07-11 17:10:00,2812.53,D0721,M007,Chennai,0,,17,0,0,0,-0.4915593128969822,0.7962779682974962,7020.0,0,2,0,
T004626,U0159,2026-07-12 15:39:00,2719.9,D0721,M044,Chennai,0,,15,0,0,1,-0.5196697204648202,0.7901747452057073,80940.0,0,2,0,
T004619,U0159,2026-07-12 17:24:00,3255.95,D0721,M040,Chennai,0,,17,0,0,0,-0.07967042716123036,0.968485082551984,6300.0,0,2,0,
T004628,U0159,2026-07-12 18:36:00,2756.03,D0721,M004,Chennai,0,,18,0,0,0,-0.4716879544786053,0.8223751640562781,4320.0,0,2,0,
T004643,U0159,2026-07-12 23:37:00,4503.53,D0721,M007,Chennai,0,,23,0,0,0,0.9925565932387846,1.3658694950347632,18060.0,0,2,0,
T004622,U0159,2026-07-13 11:17:00,2348.91,D0721,M004,Chennai,0,,11,0,0,0,-0.8664472233721042,0.6913199815195583,42000.0,0,2,0,
T004638,U0159,2026-07-13 17:45:00,4594.22,D0721,M004,Chennai,0,,17,0,0,0,1.0677959726615258,1.3850360558253636,23280.0,0,2,0,
T004624,U0159,2026-07-13 19:04:00,3426.43,D0721,M040,Chennai,0,,19,0,0,0,0.015153433889788367,1.0053290588373016,4740.0,0,2,0,
T004639,U0159,2026-07-16 18:13:00,2245.29,D0721,M007,Chennai,0,,18,0,0,0,-1.0053754994887336,0.658543624373425,256140.0,0,2,0,
T004642,U0159,2026-07-18 13:43:00,5254.01,D0721,M007,Chennai,0,,13,0,0,0,1.6584641042456119,1.574604972306349,156600.0,0,2,0,
T004644,U0159,2026-07-18 14:43:00,2562.67,D0721,M002,Chennai,0,,14,0,0,1,-0.7335957036270092,0.7429109465941169,3600.0,1,2,0,
T004621,U0159,2026-07-19 13:28:00,1848.24,D0721,M007,Chennai,0,,13,0,0,0,-1.3017299167540932,0.5435632293863758,81900.0,0,2,0,
T004629,U0159,2026-07-19 18:55:00,5017.16,D0721,M006,Chennai,0,,18,0,0,0,1.4025438791228335,1.5118547463438297,19620.0,0,2,0,
T004623,U0159,2026-07-26 10:04:00,3200.46,D0721,M004,Chennai,0,,10,0,0,0,-0.1641046118615635,0.9403501181467216,572940.0,0,2,0,
T004627,U0159,2026-07-26 14:11:00,3721.84,D0721,M006,Chennai,0,,14,0,0,0,0.27153069667511776,1.0966555349652058,14820.0,0,2,0,
T004634,U0159,2026-07-26 16:56:00,2192.51,D0721,M006,Chennai,0,,16,0,0,0,-1.028699409442288,0.6432062473177009,9900.0,0,2,0,
T004632,U0159,2026-07-27 16:37:00,2078.03,D0721,M040,Chennai,0,,16,0,0,0,-1.080516426650095,0.6192277318621944,85260.0,0,2,0,
T004630,U0159,2026-07-28 13:42:00,3587.73,D0721,M006,Chennai,0,,13,0,0,0,0.24051157390260453,1.0863352825631523,75900.0,0,2,0,
T004625,U0159,2026-07-28 18:35:00,3308.27,D0721,M052,Chennai,0,,18,0,0,0,-0.004931082880321276,0.9982696459309863,17580.0,0,2,0,
T004637,U0159,2026-07-29 14:46:00,2007.18,D0721,M004,Chennai,0,,14,0,0,0,-1.1458155643926682,0.6057063745192474,72660.0,0,2,0,
T004649,U0160,2026-07-01 21:06:00,2134.8,D0738,M013,Ahmedabad,0,,21,0,1,1,0.0,1.0,1000000000.0,0,1,0,
T004656,U0160,2026-07-02 11:59:00,2342.38,D0738,M013,Ahmedabad,0,,11,0,0,0,0.0,1.0,53580.0,0,1,0,
T004670,U0160,2026-07-02 18:34:00,1195.42,D0738,M057,Ahmedabad,0,,18,0,0,1,0.0,1.0,23700.0,0,1,0,
T004661,U0160,2026-07-03 11:02:00,2753.89,D0738,M057,Ahmedabad,0,,11,0,0,0,1.7294931404963725,1.4564168098633339,59280.0,0,1,0,
T004673,U0160,2026-07-03 17:01:00,1763.75,D0738,M003,Ahmedabad,0,,17,0,0,1,-0.6001421387490743,0.8372406537776746,21540.0,0,1,0,
T004669,U0160,2026-07-04 16:02:00,1722.11,D0738,M029,Ahmedabad,0,,16,0,0,1,-0.5971370731631713,0.8449800981895518,82860.0,0,1,0,
T004666,U0160,2026-07-05 19:59:00,1617.66,D0738,M057,Ahmedabad,0,,19,0,0,0,-0.7397039539006655,0.8147812979900114,100620.0,0,1,0,
T004674,U0160,2026-07-06 22:44:00,3449.21,D0738,M057,Ahmedabad,0,,22,0,0,0,3.172907089801493,1.7845123534652534,96300.0,0,1,15,amount z-score 3.2
T004660,U0160,2026-07-08 12:39:00,1729.03,D0738,M013,Ahmedabad,0,,12,0,0,0,-0.5855383592910001,0.814656974435972,136500.0,0,1,0,
T004671,U0160,2026-07-09 12:34:00,1238.97,D0738,M026,Ahmedabad,0,,12,0,0,1,-1.301205405934182,0.5960327660062115,86100.0,0,1,0,
T004652,U0160,2026-07-10 09:52:00,2839.48,D0738,M013,Ahmedabad,0,,9,0,0,0,1.276011623196682,1.4234966068336856,76680.0,0,1,0,
T004647,U0160,2026-07-10 12:12:00,3706.04,D0738,M013,Ahmedabad,0,,12,0,0,0,2.41676766204079,1.789045363318098,8400.0,0,1,0,
T004648,U0160,2026-07-12 08:10:00,1413.99,D0738,M029,Ahmedabad,0,,8,0,0,0,-1.0053092756443511,0.6404728235854172,158280.0,0,1,0,
