transaction_id,user_id,timestamp,amount,device_id,merchant_id,city,is_fraud,fraud_type
T005269,U0181,2026-07-13 05:06:00,1632.5,D0783,M010,Kolkata,0,
T004945,U0170,2026-07-13 05:40:00,527.85,D0199,M042,Chennai,0,
T001564,U0052,2026-07-13 05:55:00,2181.73,D0573,M002,Pune,0,
T006797,U0232,2026-07-13 06:21:00,2826.5,D0836,M036,Chennai,0,
T001146,U0039,2026-07-13 06:27:00,4306.87,D0364,M054,Pune,0,
T007229,U0247,2026-07-13 06:34:00,3976.28,D0548,M031,Chennai,0,
T002319,U0077,2026-07-13 06:38:00,3044.68,D0129,M032,Chennai,0,
T004123,U0139,2026-07-13 07:04:00,3603.3,D0275,M027,Kolkata,0,
T006047,U0207,2026-07-13 07:07:00,2203.14,D0392,M038,Hyderabad,0,
T003753,U0123,2026-07-13 07:10:00,2483.6,D0442,M023,Bengaluru,0,
T001908,U0064,2026-07-13 07:14:00,3634.48,D0368,M003,Kolkata,0,
T005025,U0173,2026-07-13 07:16:00,7129.5,D0221,M055,Chennai,0,
T003947,U0131,2026-07-13 07:18:00,2309.22,D0804,M031,Bengaluru,0,
T003554,U0118,2026-07-13 07:24:00,769.34,D0810,M057,Jaipur,0,
T001863,U0063,2026-07-13 07:39:00,552.54,D0853,M006,Lucknow,0,
T002334,U0078,2026-07-13 07:58:00,3885.73,D0429,M042,Lucknow,0,
T000656,U0022,2026-07-13 07:58:00,1189.31,D0279,M055,Mumbai,0,
T002063,U0069,2026-07-13 08:00:00,3505.11,D0601,M056,Delhi,0,
T006413,U0219,2026-07-13 08:11:00,1260.88,D0826,M004,Chennai,0,
T003204,U0106,2026-07-13 08:16:00,1162.4,D0082,M017,Hyderabad,0,
T002253,U0075,2026-07-13 08:30:00,2938.17,D0766,M052,Hyderabad,0,
T002457,U0082,2026-07-13 08:31:00,1848.28,D0044,M037,Mumbai,0,
T001041,U0035,2026-07-13 08:40:00,522.98,D0823,M010,Lucknow,0,
T003186,U0105,2026-07-13 08:45:00,1064.39,D0715,M056,Mumbai,0,
T004553,U0157,2026-07-13 08:47:00,1869.88,D0427,M018,Bengaluru,0,
T005760,U0197,2026-07-13 08:48:00,2486.14,D0810,M045,Ahmedabad,0,
T006037,U0206,2026-07-13 08:52:00,1494.96,D0035,M046,Hyderabad,0,
T005572,U0191,2026-07-13 08:54:00,1383.68,D0348,M022,Bengaluru,0,
T001360,U0046,2026-07-13 09:05:00,4744.49,D0715,M036,Hyderabad,0,
T006948,U0236,2026-07-13 09:11:00,2593.07,D0524,M058,Delhi,0,
T004558,U0157,2026-07-13 09:15:00,1295.78,D0427,M002,Bengaluru,0,
T000591,U0020,2026-07-13 09:15:00,2155.76,D0806,M008,Mumbai,0,
T003353,U0111,2026-07-13 09:16:00,5272.18,D0309,M042,Delhi,0,
T004825,U0165,2026-07-13 09:36:00,3569.7,D0232,M053,Jaipur,0,
T006366,U0217,2026-07-13 09:42:00,4349.96,D0427,M006,Bengaluru,0,
T003216,U0106,2026-07-13 09:43:00,1637.82,D0806,M017,Hyderabad,0,
T000226,U0007,2026-07-13 09:45:00,2236.02,D0749,M047,Kolkata,0,
T005212,U0179,2026-07-13 09:46:00,3361.57,D0651,M044,Pune,0,
T002070,U0069,2026-07-13 09:55:00,3370.37,D0108,M060,Delhi,0,
T004981,U0171,2026-07-13 09:56:00,2189.81,D0417,M032,Lucknow,0,
T003378,U0112,2026-07-13 09:57:00,707.16,D0854,M045,Jaipur,0,
T004058,U0136,2026-07-13 10:02:00,2263.92,D0485,M022,Bengaluru,0,
T002741,U0090,2026-07-13 10:04:00,1403.7,D0667,M015,Lucknow,0,
T004667,U0160,2026-07-13 10:05:00,2480.41,D0738,M026,Ahmedabad,0,
T007325,U0250,2026-07-13 10:11:00,3813.63,D0339,M034,Jaipur,0,
T003344,U0110,2026-07-13 10:16:00,4378.75,D0144,M011,Mumbai,0,
T006243,U0212,2026-07-13 10:22:00,2206.27,D0825,M047,Jaipur,0,
T002460,U0082,2026-07-13 10:34:00,1209.92,D0332,M040,Mumbai,0,
T003005,U0099,2026-07-13 10:34:00,814.15,D0009,M010,Mumbai,0,
T005822,U0199,2026-07-13 10:34:00,2098.86,D0422,M034,Hyderabad,0,
T000173,U0006,2026-07-13 10:36:00,4182.25,D0393,M018,Delhi,0,
T001960,U0066,2026-07-13 10:38:00,2387.23,D0727,M031,Kolkata,0,
T002530,U0085,2026-07-13 10:39:00,4537.14,D0357,M012,Jaipur,0,
T006502,U0222,2026-07-13 10:43:00,2800.16,D0093,M039,Kolkata,0,
T006171,U0210,2026-07-13 10:45:00,4842.82,D0721,M016,Jaipur,0,
T002594,U0086,2026-07-13 10:47:00,4358.59,D0726,M046,Bengaluru,0,
T000700,U0024,2026-07-13 10:52:00,3705.15,D0800,M019,Ahmedabad,0,
T001596,U0054,2026-07-13 10:56:00,3647.67,D0255,M040,Lucknow,0,
T007145,U0244,2026-07-13 11:01:00,4340.45,D0640,M026,Mumbai,0,
T005498,U0188,2026-07-13 11:05:00,4140.33,D0422,M043,Mumbai,0,
T004622,U0159,2026-07-13 11:17:00,2348.91,D0721,M004,Chennai,0,
T002721,U0090,2026-07-13 11:17:00,1279.36,D0194,M018,Lucknow,0,
T002891,U0095,2026-07-13 11:25:00,3495.52,D0808,M024,Jaipur,0,
T003269,U0108,2026-07-13 11:32:00,4870.46,D0167,M040,Ahmedabad,0,
T004508,U0155,2026-07-13 11:34:00,2983.21,D0283,M036,Pune,0,
T001107,U0038,2026-07-13 11:36:00,1966.09,D0045,M055,Hyderabad,0,
T002729,U0090,2026-07-13 11:42:00,1352.17,D0667,M018,Lucknow,0,
T000122,U0004,2026-07-13 11:45:00,1409.86,D0040,M045,Pune,0,
T001169,U0039,2026-07-13 11:46:00,3239.71,D0364,M054,Pune,0,
T004744,U0163,2026-07-13 11:46:00,1799.83,D0656,M016,Ahmedabad,0,
T005382,U0184,2026-07-13 11:52:00,3125.05,D0693,M025,Lucknow,0,
T005323,U0182,2026-07-13 11:55:00,2920.85,D0821,M031,Pune,0,
T005954,U0204,2026-07-13 11:58:00,1945.21,D0610,M014,Lucknow,0,
T001663,U0056,2026-07-13 12:04:00,2849.04,D0005,M049,Kolkata,0,
T000748,U0025,2026-07-13 12:08:00,2126.57,D0797,M023,Chennai,0,
T002314,U0077,2026-07-13 12:11:00,1249.6,D0129,M025,Chennai,0,
T006246,U0212,2026-07-13 12:11:00,4212.45,D0825,M047,Jaipur,0,
T006537,U0224,2026-07-13 12:13:00,2713.67,D0191,M012,Bengaluru,0,
T005780,U0198,2026-07-13 12:14:00,456.81,D0424,M050,Kolkata,0,
T003017,U0099,2026-07-13 12:16:00,1703.8,D0081,M010,Mumbai,0,
T003739,U0123,2026-07-13 12:18:00,1304.13,D0442,M023,Bengaluru,0,
T003613,U0120,2026-07-13 12:21:00,919.73,D0266,M002,Hyderabad,0,
T001759,U0059,2026-07-13 12:22:00,3686.62,D0090,M043,Mumbai,0,
T001701,U0057,2026-07-13 12:24:00,2478.31,D0052,M007,Delhi,0,
T007292,U0249,2026-07-13 12:27:00,994.03,D0068,M030,Kolkata,0,
T002236,U0074,2026-07-13 12:27:00,2911.05,D0583,M004,Ahmedabad,0,
T000301,U0010,2026-07-13 12:32:00,1604.28,D0032,M048,Delhi,0,
T002991,U0098,2026-07-13 12:33:00,545.71,D0298,M027,Kolkata,0,
T007033,U0240,2026-07-13 12:38:00,788.41,D0683,M010,Chennai,0,
T004077,U0137,2026-07-13 12:38:00,3732.89,D0399,M019,Jaipur,0,
T001629,U0055,2026-07-13 12:40:00,533.82,D0612,M009,Kolkata,0,
T003426,U0113,2026-07-13 12:42:00,1058.22,D0021,M046,Chennai,0,
T005137,U0177,2026-07-13 12:44:00,3980.44,D0606,M007,Pune,0,
T004038,U0135,2026-07-13 12:47:00,2413.52,D0549,M018,Jaipur,0,
T001040,U0035,2026-07-13 12:48:00,557.01,D0823,M009,Lucknow,0,
T002912,U0096,2026-07-13 12:48:00,2582.32,D0002,M060,Pune,0,
T007149,U0244,2026-07-13 12:50:00,2342.39,D0640,M033,Mumbai,0,
T002765,U0091,2026-07-13 12:51:00,4589.17,D0226,M028,Mumbai,0,
T007620,U0048,2026-07-13 12:57:00,1431.23,D0540,M009,Jaipur,1,zero_day_drain
T003790,U0125,2026-07-13 12:58:00,2142.27,D0002,M024,Pune,0,
T005798,U0198,2026-07-13 13:02:00,261.06,D0424,M030,Kolkata,0,
T001665,U0056,2026-07-13 13:02:00,1175.99,D0005,M003,Kolkata,0,
T005119,U0176,2026-07-13 13:09:00,4478.89,D0637,M025,Hyderabad,0,
T002543,U0085,2026-07-13 13:17:00,3482.01,D0404,M052,Jaipur,0,
T001183,U0040,2026-07-13 13:20:00,2169.55,D0743,M057,Kolkata,0,
T002909,U0096,2026-07-13 13:26:00,2221.5,D0002,M030,Pune,0,
T004269,U0145,2026-07-13 13:31:00,3523.43,D0160,M012,Delhi,0,
T003041,U0100,2026-07-13 13:33:00,1243.91,D0512,M040,Kolkata,0,
T003549,U0118,2026-07-13 13:35:00,788.75,D0095,M020,Jaipur,0,
T000854,U0028,2026-07-13 13:35:00,3667.36,D0207,M059,Pune,0,
T005629,U0193,2026-07-13 13:35:00,3925.64,D0709,M017,Jaipur,0,
T003530,U0117,2026-07-13 13:35:00,2823.65,D0795,M009,Kolkata,0,
T006045,U0207,2026-07-13 13:36:00,1194.22,D0392,M031,Hyderabad,0,
T006968,U0237,2026-07-13 13:39:00,5197.98,D0290,M057,Chennai,0,
T001357,U0046,2026-07-13 13:39:00,2274.77,D0715,M043,Hyderabad,0,
T001149,U0039,2026-07-13 13:43:00,2674.7,D0364,M038,Pune,0,
T006368,U0217,2026-07-13 13:46:00,4101.0,D0427,M034,Bengaluru,0,
T002526,U0085,2026-07-13 13:46:00,1240.27,D0357,M052,Jaipur,0,
T002470,U0083,2026-07-13 13:47:00,2129.65,D0772,M031,Pune,0,
T005213,U0179,2026-07-13 13:49:00,3932.51,D0651,M033,Pune,0,
T001715,U0057,2026-07-13 13:53:00,1849.71,D0052,M045,Delhi,0,
T003088,U0101,2026-07-13 13:58:00,1228.85,D0807,M059,Chennai,0,
T007354,U0244,2026-07-13 14:00:00,85.11,D0640,M004,Mumbai,1,velocity_burst
T007355,U0244,2026-07-13 14:02:00,106.29,D0640,M013,Mumbai,1,velocity_burst
T007356,U0244,2026-07-13 14:02:00,74.36,D0640,M015,Mumbai,1,velocity_burst
T007357,U0244,2026-07-13 14:03:00,126.94,D0640,M046,Mumbai,1,velocity_burst
T007358,U0244,2026-07-13 14:04:00,66.95,D0640,M002,Mumbai,1,velocity_burst
T007359,U0244,2026-07-13 14:05:00,107.23,D0640,M048,Mumbai,1,velocity_burst
T000446,U0015,2026-07-13 14:05:00,4043.5,D0633,M018,Pune,0,
T002410,U0081,2026-07-13 14:09:00,1642.88,D0218,M032,Bengaluru,0,
T007363,U0244,2026-07-13 14:09:00,139.71,D0640,M014,Mumbai,1,velocity_burst
T005660,U0194,2026-07-13 14:10:00,3004.53,D0063,M035,Hyderabad,0,
T007095,U0242,2026-07-13 14:11:00,4211.15,D0161,M032,Ahmedabad,0,
T007360,U0244,2026-07-13 14:12:00,110.37,D0640,M060,Mumbai,1,velocity_burst
T007361,U0244,2026-07-13 14:14:00,132.54,D0640,M043,Mumbai,1,velocity_burst
T006125,U0209,2026-07-13 14:15:00,5838.91,D0118,M011,Chennai,0,
T001218,U0042,2026-07-13 14:15:00,3332.3,D0663,M014,Delhi,0,
T007362,U0244,2026-07-13 14:16:00,53.08,D0640,M011,Mumbai,1,velocity_burst
T004295,U0146,2026-07-13 14:17:00,819.26,D0355,M011,Ahmedabad,0,
T007364,U0244,2026-07-13 14:20:00,145.94,D0640,M032,Mumbai,1,velocity_burst
T004485,U0154,2026-07-13 14:25:00,1760.82,D0438,M024,Mumbai,0,
T006329,U0216,2026-07-13 14:27:00,2165.65,D0864,M056,Pune,0,
T005545,U0190,2026-07-13 14:27:00,2836.27,D0566,M044,Lucknow,0,
T004408,U0151,2026-07-13 14:33:00,2271.69,D0683,M020,Lucknow,0,
T001772,U0060,2026-07-13 14:33:00,2356.88,D0156,M011,Ahmedabad,0,
T002205,U0073,2026-07-13 14:34:00,3621.58,D0175,M042,Pune,0,
T004497,U0154,2026-07-13 14:35:00,1180.76,D0438,M045,Mumbai,0,
T002870,U0095,2026-07-13 14:36:00,2479.86,D0808,M018,Jaipur,0,
T005282,U0181,2026-07-13 14:37:00,2691.26,D0879,M033,Kolkata,0,
T002778,U0091,2026-07-13 14:39:00,481.75,D0712,M050,Mumbai,0,
T000768,U0026,2026-07-13 14:43:00,2505.09,D0111,M053,Lucknow,0,
T006556,U0224,2026-07-13 14:45:00,5284.56,D0191,M012,Bengaluru,0,
T004857,U0167,2026-07-13 14:54:00,1692.12,D0298,M041,Hyderabad,0,
T005313,U0182,2026-07-13 14:59:00,1644.59,D0821,M031,Pune,0,
T003564,U0118,2026-07-13 15:00:00,657.03,D0095,M020,Jaipur,0,
T001587,U0053,2026-07-13 15:01:00,2391.96,D0284,M001,Lucknow,0,
T001079,U0037,2026-07-13 15:03:00,1707.0,D0444,M014,Hyderabad,0,
T005030,U0173,2026-07-13 15:03:00,4824.41,D0073,M049,Chennai,0,
T003369,U0112,2026-07-13 15:05:00,836.54,D0704,M045,Jaipur,0,
T001848,U0062,2026-07-13 15:07:00,1178.55,D0584,M028,Hyderabad,0,
T001710,U0057,2026-07-13 15:09:00,4254.99,D0220,M052,Delhi,0,
T006584,U0225,2026-07-13 15:09:00,3396.96,D0028,M045,Mumbai,0,
T006964,U0237,2026-07-13 15:09:00,4598.72,D0184,M018,Chennai,0,
T005136,U0177,2026-07-13 15:15:00,2778.04,D0606,M007,Pune,0,
T003978,U0132,2026-07-13 15:15:00,2297.85,D0418,M020,Kolkata,0,
T004876,U0167,2026-07-13 15:19:00,3376.8,D0841,M004,Hyderabad,0,
T005460,U0187,2026-07-13 15:25:00,4627.75,D0829,M055,Hyderabad,0,
T006534,U0223,2026-07-13 15:37:00,889.11,D0315,M008,Ahmedabad,0,
T005645,U0194,2026-07-13 15:39:00,3934.01,D0063,M045,Hyderabad,0,
T005087,U0175,2026-07-13 15:40:00,3466.83,D0255,M057,Lucknow,0,
T000425,U0014,2026-07-13 15:40:00,3443.41,D0871,M041,Kolkata,0,
T000021,U0001,2026-07-13 15:43:00,1209.67,D0588,M058,Mumbai,0,
T004923,U0170,2026-07-13 15:48:00,288.76,D0714,M042,Chennai,0,
T005675,U0194,2026-07-13 15:48:00,2414.18,D0063,M014,Hyderabad,0,
T000708,U0024,2026-07-13 15:51:00,1884.39,D0201,M019,Ahmedabad,0,
T006098,U0208,2026-07-13 15:54:00,389.93,D0831,M044,Chennai,0,
T000112,U0004,2026-07-13 15:55:00,2536.18,D0040,M045,Pune,0,
T002488,U0084,2026-07-13 15:58:00,1249.83,D0549,M051,Mumbai,0,
T000238,U0008,2026-07-13 16:01:00,1305.67,D0702,M026,Kolkata,0,
T001689,U0057,2026-07-13 16:04:00,2622.4,D0052,M050,Delhi,0,
T006543,U0224,2026-07-13 16:11:00,2732.24,D0191,M012,Bengaluru,0,
T007214,U0246,2026-07-13 16:12:00,2850.95,D0201,M025,Delhi,0,
T005703,U0195,2026-07-13 16:16:00,2729.46,D0306,M029,Delhi,0,
T000331,U0011,2026-07-13 16:16:00,1015.97,D0151,M047,Chennai,0,
T000177,U0006,2026-07-13 16:23:00,2011.72,D0145,M050,Delhi,0,
T001280,U0043,2026-07-13 16:23:00,1643.48,D0414,M013,Jaipur,0,
T005683,U0195,2026-07-13 16:33:00,3557.1,D0306,M014,Delhi,0,
T007125,U0243,2026-07-13 16:40:00,2429.34,D0857,M029,Pune,0,
T003356,U0111,2026-07-13 16:41:00,3945.48,D0309,M052,Delhi,0,
T003929,U0130,2026-07-13 16:41:00,3734.39,D0892,M043,Ahmedabad,0,
T001814,U0061,2026-07-13 16:45:00,254.17,D0784,M056,Delhi,0,
T001365,U0046,2026-07-13 16:47:00,1981.2,D0715,M015,Hyderabad,0,
T004655,U0160,2026-07-13 16:49:00,2746.88,D0738,M009,Ahmedabad,0,
T000887,U0030,2026-07-13 17:02:00,947.26,D0283,M017,Bengaluru,0,
T000725,U0024,2026-07-13 17:03:00,2729.89,D0201,M028,Ahmedabad,0,
T005139,U0177,2026-07-13 17:03:00,3518.22,D0606,M038,Pune,0,
T003376,U0112,2026-07-13 17:08:00,811.36,D0704,M045,Jaipur,0,
T006467,U0221,2026-07-13 17:11:00,3277.77,D0718,M002,Chennai,0,
T000894,U0030,2026-07-13 17:17:00,541.86,D0596,M030,Bengaluru,0,
T001926,U0065,2026-07-13 17:18:00,2499.88,D0530,M036,Bengaluru,0,
T000946,U0032,2026-07-13 17:25:00,3038.87,D0017,M028,Chennai,0,
T005747,U0196,2026-07-13 17:27:00,1726.57,D0283,M008,Delhi,0,
T005619,U0192,2026-07-13 17:28:00,1255.72,D0100,M016,Ahmedabad,0,
T000569,U0019,2026-07-13 17:28:00,4049.07,D0397,M016,Kolkata,0,
T000513,U0017,2026-07-13 17:29:00,2666.33,D0170,M038,Pune,0,
T000255,U0008,2026-07-13 17:32:00,2858.82,D0702,M026,Kolkata,0,
T006564,U0224,2026-07-13 17:35:00,1518.49,D0191,M006,Bengaluru,0,
T004900,U0169,2026-07-13 17:37:00,1112.0,D0220,M059,Hyderabad,0,
T005789,U0198,2026-07-13 17:39:00,292.46,D0424,M050,Kolkata,0,
T000709,U0024,2026-07-13 17:43:00,2408.52,D0800,M031,Ahmedabad,0,
T004638,U0159,2026-07-13 17:45:00,4594.22,D0721,M004,Chennai,0,
T003451,U0114,2026-07-13 17:45:00,468.83,D0541,M029,Hyderabad,0,
T000134,U0004,2026-07-13 17:57:00,1711.7,D0040,M043,Pune,0,
T004811,U0165,2026-07-13 18:10:00,1024.83,D0479,M053,Jaipur,0,
T001488,U0049,2026-07-13 18:10:00,1246.18,D0377,M044,Chennai,0,
T005239,U0180,2026-07-13 18:11:00,2681.98,D0032,M009,Lucknow,0,
T003003,U0098,2026-07-13 18:22:00,808.82,D0298,M029,Kolkata,0,
T005710,U0195,2026-07-13 18:23:00,3780.4,D0306,M029,Delhi,0,
T005720,U0196,2026-07-13 18:26:00,1312.4,D0283,M022,Delhi,0,
T006342,U0216,2026-07-13 18:39:00,1277.55,D0864,M049,Pune,0,
T001642,U0055,2026-07-13 18:45:00,608.29,D0612,M047,Kolkata,0,
T000451,U0015,2026-07-13 18:48:00,2396.75,D0633,M018,Pune,0,
T003668,U0121,2026-07-13 18:53:00,1187.83,D0160,M024,Bengaluru,0,
T001497,U0050,2026-07-13 18:54:00,2046.01,D0142,M023,Bengaluru,0,
T000050,U0002,2026-07-13 18:57:00,6113.37,D0834,M027,Chennai,0,
T006085,U0208,2026-07-13 19:03:00,555.95,D0831,M015,Chennai,0,
T004624,U0159,2026-07-13 19:04:00,3426.43,D0721,M040,Chennai,0,
T007604,U0178,2026-07-13 19:10:00,3975.29,D0489,M027,Jaipur,1,zero_day_drain
T005752,U0196,2026-07-13 19:11:00,948.51,D0283,M008,Delhi,0,
T000710,U0024,2026-07-13 19:24:00,2464.19,D0201,M031,Ahmedabad,0,
T005109,U0176,2026-07-13 19:27:00,3033.53,D0510,M025,Hyderabad,0,
T004471,U0153,2026-07-13 19:30:00,3476.44,D0851,M058,Chennai,0,
T002384,U0080,2026-07-13 19:32:00,1511.43,D0005,M030,Jaipur,0,
T003620,U0120,2026-07-13 19:40:00,724.47,D0266,M022,Hyderabad,0,
T003720,U0123,2026-07-13 19:42:00,2587.53,D0254,M023,Bengaluru,0,
T000910,U0031,2026-07-13 20:11:00,4439.79,D0674,M010,Jaipur,0,
T001514,U0050,2026-07-13 20:11:00,3657.2,D0142,M053,Bengaluru,0,
T005371,U0184,2026-07-13 20:12:00,3803.06,D0693,M032,Lucknow,0,
T004541,U0156,2026-07-13 20:14:00,363.11,D0155,M028,Ahmedabad,0,
T002843,U0093,2026-07-13 20:21:00,600.62,D0390,M055,Jaipur,0,
T004226,U0144,2026-07-13 20:22:00,1327.76,D0465,M044,Lucknow,0,
T006691,U0229,2026-07-13 20:26:00,701.95,D0886,M014,Pune,0,
T002061,U0069,2026-07-13 20:29:00,2952.09,D0601,M056,Delhi,0,
T000497,U0016,2026-07-13 20:31:00,568.72,D0647,M009,Ahmedabad,0,
T002442,U0082,2026-07-13 20:34:00,20.0,D0332,M038,Mumbai,0,
T007608,U0148,2026-07-13 20:38:00,5765.59,D0393,M054,Mumbai,1,zero_day_drain
T006481,U0221,2026-07-13 20:39:00,2782.67,D0221,M002,Chennai,0,
T003545,U0118,2026-07-13 20:51:00,323.66,D0095,M035,Jaipur,0,
T005810,U0198,2026-07-13 21:28:00,641.88,D0897,M053,Kolkata,0,
T002176,U0072,2026-07-13 22:02:00,1016.67,D0038,M053,Bengaluru,0,
T000406,U0014,2026-07-13 22:28:00,5375.22,D0871,M046,Kolkata,0,
T006317,U0215,2026-07-13 22:45:00,2240.56,D0863,M041,Ahmedabad,0,
T004836,U0166,2026-07-13 23:04:00,647.86,D0005,M020,Lucknow,0,
T002570,U0086,2026-07-13 23:27:00,3594.53,D0726,M037,Bengaluru,0,
T004784,U0164,2026-07-13 23:51:00,1555.21,D0289,M019,Kolkata,0,
T007539,U0235,2026-07-14 02:15:00,11227.96,D0800,M054,Chennai,1,account_takeover
T002591,U0086,2026-07-14 02:59:00,4669.99,D0726,M056,Bengaluru,0,
T000841,U0028,2026-07-14 05:53:00,3763.31,D0207,M040,Pune,0,
T000610,U0020,2026-07-14 05:59:00,1963.98,D0806,M008,Mumbai,0,
T002982,U0097,2026-07-14 06:01:00,796.39,D0757,M014,Hyderabad,0,
T006449,U0220,2026-07-14 06:07:00,1966.66,D0850,M031,Mumbai,0,
T002774,U0091,2026-07-14 06:34:00,3392.63,D0712,M060,Mumbai,0,
T004992,U0172,2026-07-14 06:43:00,2925.87,D0193,M059,Chennai,0,
T006099,U0208,2026-07-14 06:47:00,928.04,D0831,M015,Chennai,0,
T006200,U0211,2026-07-14 06:58:00,930.4,D0230,M010,Kolkata,0,
T006855,U0234,2026-07-14 07:07:00,4347.25,D0029,M056,Jaipur,0,
T001242,U0042,2026-07-14 07:31:00,2552.34,D0663,M022,Delhi,0,
T002371,U0079,2026-07-14 07:42:00,3144.05,D0585,M038,Ahmedabad,0,
T004755,U0163,2026-07-14 07:45:00,2369.6,D0656,M058,Ahmedabad,0,
T000824,U0028,2026-07-14 07:46:00,2050.17,D0207,M008,Pune,0,
T006479,U0221,2026-07-14 07:46:00,3252.21,D0221,M002,Chennai,0,
T002191,U0072,2026-07-14 07:46:00,1281.31,D0679,M053,Bengaluru,0,
T003846,U0127,2026-07-14 07:50:00,811.69,D0743,M034,Kolkata,0,
T006046,U0207,2026-07-14 07:51:00,1617.55,D0392,M045,Hyderabad,0,
T006430,U0219,2026-07-14 08:32:00,1409.18,D0826,M032,Chennai,0,
T003599,U0119,2026-07-14 08:36:00,2960.33,D0555,M028,Ahmedabad,0,
T000548,U0019,2026-07-14 08:38:00,2410.29,D0397,M031,Kolkata,0,
T000784,U0026,2026-07-14 08:46:00,2051.53,D0111,M010,Lucknow,0,
T003997,U0133,2026-07-14 08:52:00,1906.39,D0798,M012,Bengaluru,0,
T005523,U0189,2026-07-14 09:04:00,2204.84,D0410,M018,Lucknow,0,
T003000,U0098,2026-07-14 09:05:00,588.47,D0222,M051,Kolkata,0,
T003177,U0104,2026-07-14 09:09:00,3237.92,D0112,M035,Jaipur,0,
T006574,U0224,2026-07-14 09:16:00,7240.24,D0191,M012,Bengaluru,0,
T000549,U0019,2026-07-14 09:20:00,4763.38,D0397,M009,Kolkata,0,
T001145,U0039,2026-07-14 09:28:00,3222.88,D0364,M054,Pune,0,
T006367,U0217,2026-07-14 09:30:00,2416.85,D0593,M060,Bengaluru,0,
T000694,U0023,2026-07-14 09:32:00,3272.61,D0163,M059,Lucknow,0,
T000417,U0014,2026-07-14 09:48:00,4290.2,D0871,M045,Kolkata,0,
T003464,U0114,2026-07-14 09:55:00,478.54,D0541,M012,Hyderabad,0,
T003130,U0103,2026-07-14 09:57:00,3602.55,D0662,M010,Ahmedabad,0,
T002019,U0067,2026-07-14 10:02:00,1154.2,D0345,M005,Hyderabad,0,
T003244,U0107,2026-07-14 10:04:00,482.46,D0878,M010,Bengaluru,0,
T004505,U0155,2026-07-14 10:05:00,3897.75,D0283,M004,Pune,0,
T003636,U0120,2026-07-14 10:05:00,332.16,D0266,M013,Hyderabad,0,
T005690,U0195,2026-07-14 10:05:00,2468.09,D0306,M011,Delhi,0,
T002959,U0097,2026-07-14 10:08:00,1100.68,D0420,M015,Hyderabad,0,
T003645,U0120,2026-07-14 10:11:00,727.58,D0763,M043,Hyderabad,0,
T006689,U0229,2026-07-14 10:11:00,869.05,D0886,M020,Pune,0,
T003277,U0109,2026-07-14 10:18:00,3178.16,D0831,M022,Pune,0,
T003897,U0129,2026-07-14 10:22:00,2335.19,D0426,M011,Kolkata,0,
T006952,U0237,2026-07-14 10:23:00,2105.94,D0290,M018,Chennai,0,
T000280,U0009,2026-07-14 10:26:00,1732.27,D0688,M033,Ahmedabad,0,
T004555,U0157,2026-07-14 10:32:00,2003.82,D0427,M012,Bengaluru,0,
T002874,U0095,2026-07-14 10:35:00,4711.21,D0808,M024,Jaipur,0,
T005761,U0197,2026-07-14 10:38:00,2039.59,D0810,M045,Ahmedabad,0,
T005700,U0195,2026-07-14 10:40:00,3432.89,D0306,M058,Delhi,0,
T007238,U0247,2026-07-14 10:40:00,3251.89,D0548,M053,Chennai,0,
T006491,U0222,2026-07-14 10:42:00,4184.92,D0093,M027,Kolkata,0,
T003640,U0120,2026-07-14 10:43:00,543.22,D0266,M002,Hyderabad,0,
T002227,U0074,2026-07-14 10:53:00,2966.6,D0366,M045,Ahmedabad,0,
T006168,U0210,2026-07-14 10:53:00,4168.22,D0573,M007,Jaipur,0,
T005407,U0185,2026-07-14 10:53:00,1122.73,D0146,M054,Pune,0,
T003168,U0104,2026-07-14 10:55:00,3169.86,D0285,M008,Jaipur,0,
T003677,U0121,2026-07-14 11:01:00,1399.06,D0160,M024,Bengaluru,0,
T001609,U0054,2026-07-14 11:08:00,3459.25,D0255,M060,Lucknow,0,
T003493,U0116,2026-07-14 11:12:00,2898.05,D0182,M027,Ahmedabad,0,
T001828,U0062,2026-07-14 11:15:00,1105.18,D0584,M010,Hyderabad,0,
T003465,U0114,2026-07-14 11:19:00,974.45,D0541,M029,Hyderabad,0,
T002171,U0072,2026-07-14 11:22:00,1669.15,D0038,M053,Bengaluru,0,
T004837,U0166,2026-07-14 11:29:00,585.33,D0005,M002,Lucknow,0,
T001525,U0051,2026-07-14 11:33:00,3993.59,D0126,M001,Kolkata,0,
T006487,U0221,2026-07-14 11:36:00,3818.6,D0221,M024,Chennai,0,
T004050,U0136,2026-07-14 11:37:00,3258.77,D0485,M011,Bengaluru,0,
T003910,U0129,2026-07-14 11:37:00,2542.28,D0066,M006,Kolkata,0,
T000571,U0019,2026-07-14 11:39:00,3845.25,D0397,M016,Kolkata,0,
T002537,U0085,2026-07-14 11:43:00,5104.64,D0357,M012,Jaipur,0,
T006033,U0206,2026-07-14 11:43:00,998.0,D0035,M006,Hyderabad,0,
T002416,U0081,2026-07-14 11:44:00,294.73,D0218,M033,Bengaluru,0,
T000721,U0024,2026-07-14 11:46:00,3505.2,D0800,M019,Ahmedabad,0,
T005043,U0174,2026-07-14 11:47:00,4367.22,D0862,M018,Hyderabad,0,
T002239,U0074,2026-07-14 11:53:00,3032.38,D0366,M022,Ahmedabad,0,
